,undl_id,undl_link,resolution,subject_list,matching_subjects,non_matching_subjects,match_type
2714,629432,https://digitallibrary.un.org/record/629432,A/RES/35/226A,,[],[],no_subjects
2715,629433,https://digitallibrary.un.org/record/629433,A/RES/35/226C,,[],[],no_subjects
2716,629435,https://digitallibrary.un.org/record/629435,A/RES/35/227A,,[],[],no_subjects
2717,629436,https://digitallibrary.un.org/record/629436,A/RES/35/227B,,[],[],no_subjects
2718,629437,https://digitallibrary.un.org/record/629437,A/RES/35/227C,,[],[],no_subjects
2719,629438,https://digitallibrary.un.org/record/629438,A/RES/35/227D,,[],[],no_subjects
2720,629439,https://digitallibrary.un.org/record/629439,A/RES/35/227E,,[],[],no_subjects
2721,629440,https://digitallibrary.un.org/record/629440,A/RES/35/227F,,[],[],no_subjects
2722,629441,https://digitallibrary.un.org/record/629441,A/RES/35/227G,,[],[],no_subjects
2723,629442,https://digitallibrary.un.org/record/629442,A/RES/35/227H,,[],[],no_subjects
2724,629443,https://digitallibrary.un.org/record/629443,A/RES/35/227I,,[],[],no_subjects
2725,629444,https://digitallibrary.un.org/record/629444,A/RES/35/227J,,[],[],no_subjects
2726,629446,https://digitallibrary.un.org/record/629446,A/RES/35/57,,[],[],no_subjects
2727,629464,https://digitallibrary.un.org/record/629464,A/RES/35/58,,[],[],no_subjects
2728,629465,https://digitallibrary.un.org/record/629465,A/RES/35/60,,[],[],no_subjects
2729,629466,https://digitallibrary.un.org/record/629466,A/RES/35/75,,[],[],no_subjects
2730,629467,https://digitallibrary.un.org/record/629467,A/RES/35/113,,[],[],no_subjects
2731,629468,https://digitallibrary.un.org/record/629468,A/RES/35/115A,,[],[],no_subjects
2732,629469,https://digitallibrary.un.org/record/629469,A/RES/35/115B,,[],[],no_subjects
2733,629594,https://digitallibrary.un.org/record/629594,A/RES/35/118,,[],[],no_subjects
2734,629596,https://digitallibrary.un.org/record/629596,A/RES/35/119,,[],[],no_subjects
2735,629598,https://digitallibrary.un.org/record/629598,A/RES/35/120,,[],[],no_subjects
2736,629600,https://digitallibrary.un.org/record/629600,A/RES/35/122A,,[],[],no_subjects
2737,629601,https://digitallibrary.un.org/record/629601,A/RES/35/122B,,[],[],no_subjects
2738,629603,https://digitallibrary.un.org/record/629603,A/RES/35/122C,,[],[],no_subjects
2739,629604,https://digitallibrary.un.org/record/629604,A/RES/35/122D,,[],[],no_subjects
2740,629605,https://digitallibrary.un.org/record/629605,A/RES/35/122E,,[],[],no_subjects
2741,629607,https://digitallibrary.un.org/record/629607,A/RES/35/122F,,[],[],no_subjects
2742,629609,https://digitallibrary.un.org/record/629609,A/RES/35/123,,[],[],no_subjects
2743,629611,https://digitallibrary.un.org/record/629611,A/RES/35/124,,[],[],no_subjects
2744,629613,https://digitallibrary.un.org/record/629613,A/RES/35/130A,,[],[],no_subjects
2745,629614,https://digitallibrary.un.org/record/629614,A/RES/35/130B,,[],[],no_subjects
2746,629623,https://digitallibrary.un.org/record/629623,A/RES/35/142B,,[],[],no_subjects
2747,629624,https://digitallibrary.un.org/record/629624,A/RES/35/143,,[],[],no_subjects
2748,629625,https://digitallibrary.un.org/record/629625,A/RES/35/144C,,[],[],no_subjects
2749,629627,https://digitallibrary.un.org/record/629627,A/RES/35/145A,,[],[],no_subjects
2750,629628,https://digitallibrary.un.org/record/629628,A/RES/35/145B,,[],[],no_subjects
2751,630225,https://digitallibrary.un.org/record/630225,A/RES/35/146A,,[],[],no_subjects
2752,630227,https://digitallibrary.un.org/record/630227,A/RES/35/146B,,[],[],no_subjects
2753,630230,https://digitallibrary.un.org/record/630230,A/RES/35/148,,[],[],no_subjects
2754,630232,https://digitallibrary.un.org/record/630232,A/RES/35/149,,[],[],no_subjects
2755,630233,https://digitallibrary.un.org/record/630233,A/RES/35/152B,,[],[],no_subjects
2756,630234,https://digitallibrary.un.org/record/630234,A/RES/35/152C,,[],[],no_subjects
2757,630235,https://digitallibrary.un.org/record/630235,A/RES/35/152D,,[],[],no_subjects
2758,630236,https://digitallibrary.un.org/record/630236,A/RES/35/152G,,[],[],no_subjects
2759,630237,https://digitallibrary.un.org/record/630237,A/RES/35/152J,,[],[],no_subjects
2760,630238,https://digitallibrary.un.org/record/630238,A/RES/35/154,,[],[],no_subjects
2761,630240,https://digitallibrary.un.org/record/630240,A/RES/35/155,,[],[],no_subjects
2762,630242,https://digitallibrary.un.org/record/630242,A/RES/35/156A,,[],[],no_subjects
2763,630246,https://digitallibrary.un.org/record/630246,A/RES/35/156C,,[],[],no_subjects
2764,630247,https://digitallibrary.un.org/record/630247,A/RES/35/156H,,[],[],no_subjects
2765,632041,https://digitallibrary.un.org/record/632041,A/RES/62/243,['AZERBAIJAN SITUATION'],[],['AZERBAIJAN SITUATION'],no_match
2766,632080,https://digitallibrary.un.org/record/632080,A/RES/62/249,['ORGANIZATION FOR DEMOCRACY AND ECONOMIC DEVELOPMENT - GUAM'],[],['ORGANIZATION FOR DEMOCRACY AND ECONOMIC DEVELOPMENT - GUAM'],no_match
2767,632095,https://digitallibrary.un.org/record/632095,A/RES/62/270,"['MILLENNIUM SUMMIT', 'CONFERENCES']",['CONFERENCES'],['MILLENNIUM SUMMIT'],partial_match
2768,632867,https://digitallibrary.un.org/record/632867,A/RES/34/2A,,[],[],no_subjects
2769,632868,https://digitallibrary.un.org/record/632868,A/RES/34/6A,,[],[],no_subjects
2770,632871,https://digitallibrary.un.org/record/632871,A/RES/34/7A,,[],[],no_subjects
2771,632874,https://digitallibrary.un.org/record/632874,A/RES/34/7B,,[],[],no_subjects
2772,632875,https://digitallibrary.un.org/record/632875,A/RES/34/7C,,[],[],no_subjects
2773,632877,https://digitallibrary.un.org/record/632877,A/RES/34/7D,,[],[],no_subjects
2774,632882,https://digitallibrary.un.org/record/632882,A/RES/34/9B,,[],[],no_subjects
2775,632883,https://digitallibrary.un.org/record/632883,A/RES/34/9C,,[],[],no_subjects
2776,632884,https://digitallibrary.un.org/record/632884,A/RES/34/9D,,[],[],no_subjects
2777,632885,https://digitallibrary.un.org/record/632885,A/RES/34/9E,,[],[],no_subjects
2778,632886,https://digitallibrary.un.org/record/632886,A/RES/34/13,,[],[],no_subjects
2779,632887,https://digitallibrary.un.org/record/632887,A/RES/34/22,,[],[],no_subjects
2780,632961,https://digitallibrary.un.org/record/632961,A/RES/34/24,,[],[],no_subjects
2781,632962,https://digitallibrary.un.org/record/632962,A/RES/34/27,,[],[],no_subjects
2782,632963,https://digitallibrary.un.org/record/632963,A/RES/34/29,,[],[],no_subjects
2783,632964,https://digitallibrary.un.org/record/632964,A/RES/34/30,,[],[],no_subjects
2784,632965,https://digitallibrary.un.org/record/632965,A/RES/34/33,,[],[],no_subjects
2785,632966,https://digitallibrary.un.org/record/632966,A/RES/34/37,,[],[],no_subjects
2786,632967,https://digitallibrary.un.org/record/632967,A/RES/34/38,,[],[],no_subjects
2787,633049,https://digitallibrary.un.org/record/633049,A/RES/34/40,,[],[],no_subjects
2788,633050,https://digitallibrary.un.org/record/633050,A/RES/34/41,,[],[],no_subjects
2789,633051,https://digitallibrary.un.org/record/633051,A/RES/34/42,,[],[],no_subjects
2790,633052,https://digitallibrary.un.org/record/633052,A/RES/34/44,,[],[],no_subjects
2791,633053,https://digitallibrary.un.org/record/633053,A/RES/34/46,,[],[],no_subjects
2792,633054,https://digitallibrary.un.org/record/633054,A/RES/34/47,,[],[],no_subjects
2793,633055,https://digitallibrary.un.org/record/633055,A/RES/34/48,,[],[],no_subjects
2794,633056,https://digitallibrary.un.org/record/633056,A/RES/34/52A,,[],[],no_subjects
2795,633057,https://digitallibrary.un.org/record/633057,A/RES/34/52C,,[],[],no_subjects
2796,633058,https://digitallibrary.un.org/record/633058,A/RES/34/52E,,[],[],no_subjects
2797,633059,https://digitallibrary.un.org/record/633059,A/RES/34/52F,,[],[],no_subjects
2798,633060,https://digitallibrary.un.org/record/633060,A/RES/34/55,,[],[],no_subjects
2799,633061,https://digitallibrary.un.org/record/633061,A/RES/34/65A,,[],[],no_subjects
2800,633062,https://digitallibrary.un.org/record/633062,A/RES/34/65B,,[],[],no_subjects
2801,633074,https://digitallibrary.un.org/record/633074,A/RES/34/65C,,[],[],no_subjects
2802,633075,https://digitallibrary.un.org/record/633075,A/RES/34/65D,,[],[],no_subjects
2803,633087,https://digitallibrary.un.org/record/633087,A/RES/34/69,,[],[],no_subjects
2804,633108,https://digitallibrary.un.org/record/633108,A/RES/34/70,,[],[],no_subjects
2805,633109,https://digitallibrary.un.org/record/633109,A/RES/34/76A,,[],[],no_subjects
2806,633110,https://digitallibrary.un.org/record/633110,A/RES/34/77,,[],[],no_subjects
2807,633111,https://digitallibrary.un.org/record/633111,A/RES/34/73,,[],[],no_subjects
2808,633112,https://digitallibrary.un.org/record/633112,A/RES/34/78,,[],[],no_subjects
2809,633113,https://digitallibrary.un.org/record/633113,A/RES/34/79,,[],[],no_subjects
2810,633157,https://digitallibrary.un.org/record/633157,A/RES/34/80A,,[],[],no_subjects
2811,633159,https://digitallibrary.un.org/record/633159,A/RES/34/80B,,[],[],no_subjects
2812,633160,https://digitallibrary.un.org/record/633160,A/RES/34/83B,,[],[],no_subjects
2813,633162,https://digitallibrary.un.org/record/633162,A/RES/34/83E,,[],[],no_subjects
2814,633163,https://digitallibrary.un.org/record/633163,A/RES/34/83G,,[],[],no_subjects
2815,633165,https://digitallibrary.un.org/record/633165,A/RES/34/83J,,[],[],no_subjects
2816,633166,https://digitallibrary.un.org/record/633166,A/RES/34/84,,[],[],no_subjects
2817,633167,https://digitallibrary.un.org/record/633167,A/RES/34/85,,[],[],no_subjects
2818,633168,https://digitallibrary.un.org/record/633168,A/RES/34/86,,[],[],no_subjects
2819,633170,https://digitallibrary.un.org/record/633170,A/RES/34/87C,,[],[],no_subjects
2820,633173,https://digitallibrary.un.org/record/633173,A/RES/34/87D,,[],[],no_subjects
2821,633175,https://digitallibrary.un.org/record/633175,A/RES/34/87E,,[],[],no_subjects
2822,633177,https://digitallibrary.un.org/record/633177,A/RES/34/88,,[],[],no_subjects
2823,633181,https://digitallibrary.un.org/record/633181,A/RES/34/89,,[],[],no_subjects
2824,633182,https://digitallibrary.un.org/record/633182,A/RES/34/90A,,[],[],no_subjects
2825,633183,https://digitallibrary.un.org/record/633183,A/RES/34/90B,,[],[],no_subjects
2826,633185,https://digitallibrary.un.org/record/633185,A/RES/34/90C,,[],[],no_subjects
2827,633187,https://digitallibrary.un.org/record/633187,A/RES/34/91,,[],[],no_subjects
2828,635764,https://digitallibrary.un.org/record/635764,A/RES/34/92A,,[],[],no_subjects
2829,635765,https://digitallibrary.un.org/record/635765,A/RES/34/92B,,[],[],no_subjects
2830,635766,https://digitallibrary.un.org/record/635766,A/RES/34/92C,,[],[],no_subjects
2831,635767,https://digitallibrary.un.org/record/635767,A/RES/34/92F,,[],[],no_subjects
2832,635768,https://digitallibrary.un.org/record/635768,A/RES/34/92G,,[],[],no_subjects
2833,635769,https://digitallibrary.un.org/record/635769,A/RES/34/93A,,[],[],no_subjects
2834,635770,https://digitallibrary.un.org/record/635770,A/RES/34/93C,,[],[],no_subjects
2835,635771,https://digitallibrary.un.org/record/635771,A/RES/34/93D,,[],[],no_subjects
2836,635772,https://digitallibrary.un.org/record/635772,A/RES/34/93E,,[],[],no_subjects
2837,635773,https://digitallibrary.un.org/record/635773,A/RES/34/93F,,[],[],no_subjects
2838,635774,https://digitallibrary.un.org/record/635774,A/RES/34/93I,,[],[],no_subjects
2839,635775,https://digitallibrary.un.org/record/635775,A/RES/34/93J,,[],[],no_subjects
2840,635776,https://digitallibrary.un.org/record/635776,A/RES/34/93L,,[],[],no_subjects
2841,635777,https://digitallibrary.un.org/record/635777,A/RES/34/93N,,[],[],no_subjects
2842,635778,https://digitallibrary.un.org/record/635778,A/RES/34/93P,,[],[],no_subjects
2843,635779,https://digitallibrary.un.org/record/635779,A/RES/34/93Q,,[],[],no_subjects
2844,635780,https://digitallibrary.un.org/record/635780,A/RES/34/93R,,[],[],no_subjects
2845,635781,https://digitallibrary.un.org/record/635781,A/RES/34/94,,[],[],no_subjects
2846,635782,https://digitallibrary.un.org/record/635782,A/RES/34/95,,[],[],no_subjects
2847,635783,https://digitallibrary.un.org/record/635783,A/RES/34/100,,[],[],no_subjects
2848,635784,https://digitallibrary.un.org/record/635784,A/RES/34/101,,[],[],no_subjects
2849,635785,https://digitallibrary.un.org/record/635785,A/RES/34/103,,[],[],no_subjects
2850,635786,https://digitallibrary.un.org/record/635786,A/RES/34/113,,[],[],no_subjects
2851,635787,https://digitallibrary.un.org/record/635787,A/RES/34/133,,[],[],no_subjects
2852,635788,https://digitallibrary.un.org/record/635788,A/RES/34/136,,[],[],no_subjects
2853,635789,https://digitallibrary.un.org/record/635789,A/RES/34/145,,[],[],no_subjects
2854,635790,https://digitallibrary.un.org/record/635790,A/RES/34/147,,[],[],no_subjects
2855,635791,https://digitallibrary.un.org/record/635791,A/RES/34/150,,[],[],no_subjects
2856,635792,https://digitallibrary.un.org/record/635792,A/RES/34/158,,[],[],no_subjects
2857,635793,https://digitallibrary.un.org/record/635793,A/RES/34/160,,[],[],no_subjects
2858,635794,https://digitallibrary.un.org/record/635794,A/RES/34/166,,[],[],no_subjects
2859,635795,https://digitallibrary.un.org/record/635795,A/RES/34/172,,[],[],no_subjects
2860,635796,https://digitallibrary.un.org/record/635796,A/RES/34/176,,[],[],no_subjects
2861,635797,https://digitallibrary.un.org/record/635797,A/RES/34/179,,[],[],no_subjects
2862,635798,https://digitallibrary.un.org/record/635798,A/RES/34/180,,[],[],no_subjects
2863,635799,https://digitallibrary.un.org/record/635799,A/RES/34/184,,[],[],no_subjects
2864,635800,https://digitallibrary.un.org/record/635800,A/RES/34/192,,[],[],no_subjects
2865,635801,https://digitallibrary.un.org/record/635801,A/RES/34/197,,[],[],no_subjects
2866,635802,https://digitallibrary.un.org/record/635802,A/RES/34/198,,[],[],no_subjects
2867,635803,https://digitallibrary.un.org/record/635803,A/RES/34/199,,[],[],no_subjects
2868,635804,https://digitallibrary.un.org/record/635804,A/RES/34/209,,[],[],no_subjects
2869,635805,https://digitallibrary.un.org/record/635805,A/RES/34/211,,[],[],no_subjects
2870,635806,https://digitallibrary.un.org/record/635806,A/RES/34/216,,[],[],no_subjects
2871,635807,https://digitallibrary.un.org/record/635807,A/RES/34/220,,[],[],no_subjects
2872,635808,https://digitallibrary.un.org/record/635808,A/RES/34/221,,[],[],no_subjects
2873,635809,https://digitallibrary.un.org/record/635809,A/RES/34/222A,,[],[],no_subjects
2874,635810,https://digitallibrary.un.org/record/635810,A/RES/34/222C,,[],[],no_subjects
2875,635811,https://digitallibrary.un.org/record/635811,A/RES/34/223A,,[],[],no_subjects
2876,635899,https://digitallibrary.un.org/record/635899,A/RES/34/223B,,[],[],no_subjects
2877,635900,https://digitallibrary.un.org/record/635900,A/RES/34/227,,[],[],no_subjects
2878,635902,https://digitallibrary.un.org/record/635902,A/RES/34/229,,[],[],no_subjects
2879,635903,https://digitallibrary.un.org/record/635903,A/RES/34/230A,,[],[],no_subjects
2880,635904,https://digitallibrary.un.org/record/635904,A/RES/34/230C,,[],[],no_subjects
2881,635905,https://digitallibrary.un.org/record/635905,A/RES/34/231,,[],[],no_subjects
2882,635906,https://digitallibrary.un.org/record/635906,A/RES/34/232,,[],[],no_subjects
2883,635910,https://digitallibrary.un.org/record/635910,A/RES/34/233[I],,[],[],no_subjects
2884,635913,https://digitallibrary.un.org/record/635913,A/RES/34/233[IX],,[],[],no_subjects
2885,635915,https://digitallibrary.un.org/record/635915,A/RES/34/233[XI],,[],[],no_subjects
2886,635918,https://digitallibrary.un.org/record/635918,A/RES/34/233[XIII],,[],[],no_subjects
2887,635919,https://digitallibrary.un.org/record/635919,A/RES/34/233[XIV],,[],[],no_subjects
2888,637262,https://digitallibrary.un.org/record/637262,A/RES/33/9[B],,[],[],no_subjects
2889,637953,https://digitallibrary.un.org/record/637953,A/RES/33/13[B],,[],[],no_subjects
2890,637954,https://digitallibrary.un.org/record/637954,A/RES/33/13[C],,[],[],no_subjects
2891,637960,https://digitallibrary.un.org/record/637960,A/RES/33/13[D],,[],[],no_subjects
2892,637965,https://digitallibrary.un.org/record/637965,A/RES/33/13[E],,[],[],no_subjects
2893,637968,https://digitallibrary.un.org/record/637968,A/RES/33/13[F],,[],[],no_subjects
2894,637971,https://digitallibrary.un.org/record/637971,A/RES/33/113[A],,[],[],no_subjects
2895,637972,https://digitallibrary.un.org/record/637972,A/RES/33/113[B],,[],[],no_subjects
2896,637973,https://digitallibrary.un.org/record/637973,A/RES/33/113[C],,[],[],no_subjects
2897,637974,https://digitallibrary.un.org/record/637974,A/RES/33/114,,[],[],no_subjects
2898,637975,https://digitallibrary.un.org/record/637975,A/RES/33/116[A-I],,[],[],no_subjects
2899,637976,https://digitallibrary.un.org/record/637976,A/RES/33/116[A-IV],,[],[],no_subjects
2900,637977,https://digitallibrary.un.org/record/637977,A/RES/33/116[A-VI],,[],[],no_subjects
2901,637978,https://digitallibrary.un.org/record/637978,A/RES/33/116[B-IX],,[],[],no_subjects
2902,637979,https://digitallibrary.un.org/record/637979,A/RES/33/116[B-VIII],,[],[],no_subjects
2903,637980,https://digitallibrary.un.org/record/637980,A/RES/33/116[C-III],,[],[],no_subjects
2904,637985,https://digitallibrary.un.org/record/637985,A/RES/33/116[C-VI],,[],[],no_subjects
2905,637988,https://digitallibrary.un.org/record/637988,A/RES/33/116[C-VII],,[],[],no_subjects
2906,637991,https://digitallibrary.un.org/record/637991,A/RES/33/116[C-X],,[],[],no_subjects
2907,637996,https://digitallibrary.un.org/record/637996,A/RES/33/118,,[],[],no_subjects
2908,637998,https://digitallibrary.un.org/record/637998,A/RES/33/119,,[],[],no_subjects
2909,637999,https://digitallibrary.un.org/record/637999,A/RES/33/120,,[],[],no_subjects
2910,638670,https://digitallibrary.un.org/record/638670,A/RES/31/5[B],,[],[],no_subjects
2911,638755,https://digitallibrary.un.org/record/638755,A/RES/33/14,,[],[],no_subjects
2912,638757,https://digitallibrary.un.org/record/638757,A/RES/33/15,,[],[],no_subjects
2913,638758,https://digitallibrary.un.org/record/638758,A/RES/33/17,,[],[],no_subjects
2914,638759,https://digitallibrary.un.org/record/638759,A/RES/33/23,,[],[],no_subjects
2915,638760,https://digitallibrary.un.org/record/638760,A/RES/33/24,,[],[],no_subjects
2916,638761,https://digitallibrary.un.org/record/638761,A/RES/33/28[A],,[],[],no_subjects
2917,638762,https://digitallibrary.un.org/record/638762,A/RES/33/28[B],,[],[],no_subjects
2918,638763,https://digitallibrary.un.org/record/638763,A/RES/33/28[C],,[],[],no_subjects
2919,638764,https://digitallibrary.un.org/record/638764,A/RES/33/31[B],,[],[],no_subjects
2920,638766,https://digitallibrary.un.org/record/638766,A/RES/33/36,,[],[],no_subjects
2921,638767,https://digitallibrary.un.org/record/638767,A/RES/33/37,,[],[],no_subjects
2922,638768,https://digitallibrary.un.org/record/638768,A/RES/33/38[A],,[],[],no_subjects
2923,638769,https://digitallibrary.un.org/record/638769,A/RES/33/38[B],,[],[],no_subjects
2924,638770,https://digitallibrary.un.org/record/638770,A/RES/33/39,,[],[],no_subjects
2925,638771,https://digitallibrary.un.org/record/638771,A/RES/33/40,,[],[],no_subjects
2926,638774,https://digitallibrary.un.org/record/638774,A/RES/33/41,,[],[],no_subjects
2927,638775,https://digitallibrary.un.org/record/638775,A/RES/33/44,,[],[],no_subjects
2928,638776,https://digitallibrary.un.org/record/638776,A/RES/33/45,,[],[],no_subjects
2929,638777,https://digitallibrary.un.org/record/638777,A/RES/33/48,,[],[],no_subjects
2930,638778,https://digitallibrary.un.org/record/638778,A/RES/33/50,,[],[],no_subjects
2931,638783,https://digitallibrary.un.org/record/638783,A/RES/33/53,,[],[],no_subjects
2932,638784,https://digitallibrary.un.org/record/638784,A/RES/33/57,,[],[],no_subjects
2933,638785,https://digitallibrary.un.org/record/638785,A/RES/33/60,,[],[],no_subjects
2934,638786,https://digitallibrary.un.org/record/638786,A/RES/33/63,,[],[],no_subjects
2935,638787,https://digitallibrary.un.org/record/638787,A/RES/33/64,,[],[],no_subjects
2936,638788,https://digitallibrary.un.org/record/638788,A/RES/33/65,,[],[],no_subjects
2937,638789,https://digitallibrary.un.org/record/638789,A/RES/33/66[A],,[],[],no_subjects
2938,638790,https://digitallibrary.un.org/record/638790,A/RES/33/66[B],,[],[],no_subjects
2939,638860,https://digitallibrary.un.org/record/638860,A/RES/33/67,,[],[],no_subjects
2940,638861,https://digitallibrary.un.org/record/638861,A/RES/33/68,,[],[],no_subjects
2941,638863,https://digitallibrary.un.org/record/638863,A/RES/33/71[A],,[],[],no_subjects
2942,638869,https://digitallibrary.un.org/record/638869,A/RES/33/71[B],,[],[],no_subjects
2943,638870,https://digitallibrary.un.org/record/638870,A/RES/33/71[C],,[],[],no_subjects
2944,638872,https://digitallibrary.un.org/record/638872,A/RES/33/71[H],,[],[],no_subjects
2945,638874,https://digitallibrary.un.org/record/638874,A/RES/33/71[J],,[],[],no_subjects
2946,638877,https://digitallibrary.un.org/record/638877,A/RES/33/72[A],,[],[],no_subjects
2947,638878,https://digitallibrary.un.org/record/638878,A/RES/33/72[B],,[],[],no_subjects
2948,638879,https://digitallibrary.un.org/record/638879,A/RES/33/73,,[],[],no_subjects
2949,638881,https://digitallibrary.un.org/record/638881,A/RES/33/74,,[],[],no_subjects
2950,638883,https://digitallibrary.un.org/record/638883,A/RES/33/75,,[],[],no_subjects
2951,638884,https://digitallibrary.un.org/record/638884,A/RES/33/76,,[],[],no_subjects
2952,638885,https://digitallibrary.un.org/record/638885,A/RES/33/85,,[],[],no_subjects
2953,638887,https://digitallibrary.un.org/record/638887,A/RES/33/89,,[],[],no_subjects
2954,638888,https://digitallibrary.un.org/record/638888,A/RES/33/91[B],,[],[],no_subjects
2955,638939,https://digitallibrary.un.org/record/638939,A/RES/33/91[C],,[],[],no_subjects
2956,638940,https://digitallibrary.un.org/record/638940,A/RES/33/91[D],,[],[],no_subjects
2957,638941,https://digitallibrary.un.org/record/638941,A/RES/33/91[E],,[],[],no_subjects
2958,638942,https://digitallibrary.un.org/record/638942,A/RES/33/91[F],,[],[],no_subjects
2959,638943,https://digitallibrary.un.org/record/638943,A/RES/33/91[G],,[],[],no_subjects
2960,638944,https://digitallibrary.un.org/record/638944,A/RES/33/91[H],,[],[],no_subjects
2961,638962,https://digitallibrary.un.org/record/638962,A/RES/33/96,,[],[],no_subjects
2962,638963,https://digitallibrary.un.org/record/638963,A/RES/33/97,,[],[],no_subjects
2963,638964,https://digitallibrary.un.org/record/638964,A/RES/33/98,,[],[],no_subjects
2964,638965,https://digitallibrary.un.org/record/638965,A/RES/33/99,,[],[],no_subjects
2965,638966,https://digitallibrary.un.org/record/638966,A/RES/33/100,,[],[],no_subjects
2966,638967,https://digitallibrary.un.org/record/638967,A/RES/33/103,,[],[],no_subjects
2967,638968,https://digitallibrary.un.org/record/638968,A/RES/33/106,,[],[],no_subjects
2968,638969,https://digitallibrary.un.org/record/638969,A/RES/33/110,,[],[],no_subjects
2969,638972,https://digitallibrary.un.org/record/638972,A/RES/33/112[A],,[],[],no_subjects
2970,638975,https://digitallibrary.un.org/record/638975,A/RES/33/112[C],,[],[],no_subjects
2971,638976,https://digitallibrary.un.org/record/638976,A/RES/33/112[E],,[],[],no_subjects
2972,638977,https://digitallibrary.un.org/record/638977,A/RES/33/112[F],,[],[],no_subjects
2973,639252,https://digitallibrary.un.org/record/639252,A/RES/33/121[A],,[],[],no_subjects
2974,639253,https://digitallibrary.un.org/record/639253,A/RES/33/136,,[],[],no_subjects
2975,639254,https://digitallibrary.un.org/record/639254,A/RES/33/137,,[],[],no_subjects
2976,639255,https://digitallibrary.un.org/record/639255,A/RES/33/138,,[],[],no_subjects
2977,639256,https://digitallibrary.un.org/record/639256,A/RES/33/143,,[],[],no_subjects
2978,639257,https://digitallibrary.un.org/record/639257,A/RES/33/147,,[],[],no_subjects
2979,639258,https://digitallibrary.un.org/record/639258,A/RES/33/150,,[],[],no_subjects
2980,639259,https://digitallibrary.un.org/record/639259,A/RES/33/151,,[],[],no_subjects
2981,639260,https://digitallibrary.un.org/record/639260,A/RES/33/155,,[],[],no_subjects
2982,639261,https://digitallibrary.un.org/record/639261,A/RES/33/159,,[],[],no_subjects
2983,639346,https://digitallibrary.un.org/record/639346,A/RES/61/128[A],['DECOLONIZATION'],['DECOLONIZATION'],[],all_match
2984,639347,https://digitallibrary.un.org/record/639347,A/RES/61/128[B],['DECOLONIZATION'],['DECOLONIZATION'],[],all_match
2985,639400,https://digitallibrary.un.org/record/639400,A/RES/33/163,,[],[],no_subjects
2986,639402,https://digitallibrary.un.org/record/639402,A/RES/33/172,,[],[],no_subjects
2987,639403,https://digitallibrary.un.org/record/639403,A/RES/33/174,,[],[],no_subjects
2988,639404,https://digitallibrary.un.org/record/639404,A/RES/33/175,,[],[],no_subjects
2989,639405,https://digitallibrary.un.org/record/639405,A/RES/33/176,,[],[],no_subjects
2990,639406,https://digitallibrary.un.org/record/639406,A/RES/33/180[A],,[],[],no_subjects
2991,639407,https://digitallibrary.un.org/record/639407,A/RES/33/180[C],,[],[],no_subjects
2992,639409,https://digitallibrary.un.org/record/639409,A/RES/33/181,,[],[],no_subjects
2993,639411,https://digitallibrary.un.org/record/639411,A/RES/33/182[A],,[],[],no_subjects
2994,639412,https://digitallibrary.un.org/record/639412,A/RES/33/182[B],,[],[],no_subjects
2995,639413,https://digitallibrary.un.org/record/639413,A/RES/33/182[C],,[],[],no_subjects
2996,639415,https://digitallibrary.un.org/record/639415,A/RES/33/183[B],,[],[],no_subjects
2997,639417,https://digitallibrary.un.org/record/639417,A/RES/33/183[C],,[],[],no_subjects
2998,639419,https://digitallibrary.un.org/record/639419,A/RES/33/183[D],,[],[],no_subjects
2999,639420,https://digitallibrary.un.org/record/639420,A/RES/33/183[E],,[],[],no_subjects
3000,639421,https://digitallibrary.un.org/record/639421,A/RES/33/183[G],,[],[],no_subjects
3001,639422,https://digitallibrary.un.org/record/639422,A/RES/33/183[H],,[],[],no_subjects
3002,639423,https://digitallibrary.un.org/record/639423,A/RES/33/183[I],,[],[],no_subjects
3003,639424,https://digitallibrary.un.org/record/639424,A/RES/33/183[J],,[],[],no_subjects
3004,639425,https://digitallibrary.un.org/record/639425,A/RES/33/183[K],,[],[],no_subjects
3005,639426,https://digitallibrary.un.org/record/639426,A/RES/33/183[L],,[],[],no_subjects
3006,639427,https://digitallibrary.un.org/record/639427,A/RES/33/183[N],,[],[],no_subjects
3007,639428,https://digitallibrary.un.org/record/639428,A/RES/33/183[M],,[],[],no_subjects
3008,639429,https://digitallibrary.un.org/record/639429,A/RES/33/183[O],,[],[],no_subjects
3009,639430,https://digitallibrary.un.org/record/639430,A/RES/33/184,,[],[],no_subjects
3010,639475,https://digitallibrary.un.org/record/639475,A/RES/63/3,"['KOSOVO', 'UN. INTERNATIONAL COURT OF JUSTICE OPINION']",[],"['KOSOVO', 'UN. INTERNATIONAL COURT OF JUSTICE OPINION']",no_match
3011,639624,https://digitallibrary.un.org/record/639624,A/RES/33/196,,[],[],no_subjects
3012,639625,https://digitallibrary.un.org/record/639625,A/RES/33/199,,[],[],no_subjects
3013,639626,https://digitallibrary.un.org/record/639626,A/RES/33/204,,[],[],no_subjects
3014,639627,https://digitallibrary.un.org/record/639627,A/RES/33/205[A],,[],[],no_subjects
3015,639628,https://digitallibrary.un.org/record/639628,A/RES/33/205[B],,[],[],no_subjects
3016,639629,https://digitallibrary.un.org/record/639629,A/RES/33/205[C],,[],[],no_subjects
3017,639630,https://digitallibrary.un.org/record/639630,A/RES/33/206,,[],[],no_subjects
